seed,map_hash,outcome,time_s,cumulative_turn_deg,steering_tv_per_s,yaw_reversals,peak_yaw_deg_s,peak_yaw_accel_deg_s2,min_circle_clearance_m,compute_s
2181,b8205f5169eca21a,success,72.44,403.94742483377763,0.35008727447947785,14,16.795880160006195,18.912619030417016,-0.20269328545957904,4.9324360720020195
2182,511180d685445e03,success,44.32,187.77861538994924,0.27381345804988894,4,12.428438255831702,28.85745286159348,-0.209037572902878,2.8968044050016033
2183,e0edef30d0c713a6,success,50.68,282.123199323746,0.36445353655240487,5,14.619081367018122,26.81346033199177,-0.13920068734148217,3.2026560170015728
2184,4c8298c639ad6ddb,success,45.160000000000004,263.1320954769898,0.25877534704965655,4,20.43771217211865,19.709694087464523,-0.16221899870984202,2.862471929001913
2185,e886d3ef09163ea2,success,51.0,223.20082885152584,0.23620625452443603,3,17.488479981930936,15.788621593230525,-0.21474895218089643,3.442155651999201
2186,bfa8c92a5acba6e5,success,49.800000000000004,335.50503931710773,0.3612615259056031,6,17.70597779480809,24.422444946641235,-0.15942536017323178,3.3590807639993727
2187,b8a34802a67ca8a8,success,48.24,270.6001808532194,0.2880273768505417,3,16.1217093238982,16.717634581779347,-0.23750464375788055,3.1718230760016013
2188,7905dad68150e0ce,success,54.72,369.9399277692109,0.4609092935705723,9,22.512256942305903,29.633460667133775,-0.23849826664856139,3.4829375989975233
2189,8038098c0f40b55a,timeout,140.0,777.0235538416799,0.4559431452916511,19,21.617680638071427,29.852388711698353,-0.22817422571924453,9.456686019002518
2190,e7e49303c179af03,success,72.84,445.5778268515061,0.39671506304027093,10,18.406261524111205,28.72742043790646,-0.21201271027238888,5.08378361600262
2191,9bded5f89afb0d2c,success,114.12,562.7314980748374,0.40611215896702535,20,24.888464210300125,32.84922922227707,-0.25875114827963513,6.9862032670025656
2192,5defcadfec416132,success,57.64,420.2634945041303,0.4760728943909095,9,18.859137250690193,31.07636604571837,-0.15737195876861917,3.7750092999995104
2193,aaf22a4d93fc7931,success,134.04,711.2901136300321,0.47119255459556136,21,22.129953533785464,22.961939668678266,-0.24952812781469574,8.54644306299815
2194,c6870e658efa33de,success,76.2,531.4020008495742,0.5142442085639218,14,25.020536942459366,37.662615031607295,-0.27733150506056403,5.235966577001818
2195,32cf6a6a81195f95,success,53.68,367.40617814739556,0.5248103201912352,10,18.625399466985826,30.434264370845398,-0.2449914870134782,3.6129636719997507
2196,c711d651b68f9661,success,85.24,483.10275013852157,0.3282971455021423,11,19.926006554979384,26.816393029772318,-0.24904194685220915,5.544895915998495
2197,3106bece6a4e6ee6,success,92.48,500.9691712287618,0.38229530881044366,14,24.146905598270642,26.799289972291028,-0.22347712591518787,5.713783882998541
2198,db68a233a22b32b7,success,71.08,434.7027149045749,0.5419164521550783,13,18.891003118563145,25.217786334756514,-0.1865661699712689,4.338649574001465
2199,efe733ebbbb896dc,success,53.28,338.6237469289293,0.3870091712955989,7,21.33753202219447,18.750215359659418,-0.18063240859716004,3.638844976998371
