seed,time_s,x_m,y_m,heading_rad,yaw_rate_rad_s,steering_command,speed_m_s,left_thrust_N,right_thrust_N
2000,9.24,8.620230362526957,6.097749029072804,-0.12142292572570484,-0.034758000586260156,-0.09999999999999998,0.9900882379462561,12.828379518520666,10.848487996116862
2000,9.44,8.815858267756722,6.075422109082937,-0.1286970570758048,-0.037887872619841036,-0.09999999999999998,0.9760961749368807,11.524107327284874,9.527745971935571
2000,9.64,9.007319056513056,6.0523330280784,-0.13654361263367168,-0.04048247748640042,-0.09999999999999998,0.9519177773339526,10.778000827848004,8.790197883687192
2000,9.84,9.193580236560232,6.028558119335872,-0.14485733076696217,-0.04257088796896544,-0.09999999999999998,0.9260530742885562,10.248249648398836,8.277174945954066
2000,10.04,9.374605237496894,6.004069320189145,-0.15354378826453707,-0.04422405137749563,-0.09999999999999998,0.9011313232089093,9.821918228518811,7.868544768820895
2000,10.24,9.550658882748623,5.9788160245689195,-0.16252380429377805,-0.045519998999592665,-0.09999999999999998,0.8779056835884301,9.45898470119003,7.521526259504921
2000,10.44,9.72208524437633,5.95275008926619,-0.1717332558708049,-0.04653007806630593,-0.09999999999999998,0.8565273191630288,9.143015091801495,7.21889285988817
2000,10.64,9.88923630456324,5.925831897616834,-0.1811212133160549,-0.04731465208694782,-0.09999999999999998,0.8369544615236603,8.865520572156566,6.95218009337469
2000,10.84,10.052476315242195,5.898025175101824,-0.19065463521331225,-0.04826416855737954,-0.19999999999999996,0.8204161226203053,9.143840568160842,6.883243321026461
2000,11.04,10.213929060426059,5.86894658489028,-0.20069610292442341,-0.051839408133453085,-0.09999999999999998,0.8226563310530203,10.176209063262172,7.7206289052994554
2000,11.24,10.376646658377204,5.837962116528618,-0.2112188967294307,-0.053107243976753114,-0.09999999999999998,0.8343936373709685,10.476610531936869,8.354104878921733
2000,11.44,10.541619872014534,5.804786888396231,-0.22186217751831072,-0.05321297551859495,-0.09999999999999998,0.8483496689318164,10.691776950178422,8.722243975265183
2000,11.64,10.708966696998438,5.769312019657367,-0.23247456026560706,-0.05287423624834392,-0.09999999999999998,0.862087240489422,10.877903628560812,8.976387083249323
2000,11.84,10.878524181640195,5.731503830940877,-0.24300340120482877,-0.052410103796476655,-0.09999999999999998,0.8748615626186488,11.0493926971721,9.176304465211437
2000,12.04,11.050053360176047,5.691362453229216,-0.2534389544922802,-0.05195393714496686,-0.09999999999999998,0.886509471757034,11.209061492535412,9.346333737797831
2000,12.24,11.223308015586849,5.648903628504758,-0.2637885680951511,-0.05155438324785692,-0.09999999999999998,0.8970592002633082,11.357175328721988,9.49686629071205
2000,12.44,11.398056023969461,5.604150159346306,-0.2740318522055551,-0.050262512709882745,0.0,0.906595192211058,11.164561711506995,9.961953105082006
2000,12.64,11.57408673092559,5.557135036070424,-0.2835410427918057,-0.04436227602141454,0.0,0.9152151939912828,10.817549793654795,10.558159021284112
2000,12.84,11.751224518997425,5.5079433469626595,-0.29167326616060674,-0.03693963957615421,0.0,0.9230178846012054,10.738112339510913,10.865801981163473
2000,13.04,11.929336562854097,5.456735413129888,-0.2983340763558307,-0.029816785295170765,0.0,0.9300910911783404,10.776164024785224,11.036890262422753
2000,13.24,12.108325834023653,5.403722909193879,-0.3036602310626838,-0.02363882748942222,0.0,0.9365090326104689,10.861308655655135,11.143422496909997
2000,13.44,12.288120103996459,5.349136800640094,-0.30812573283730377,-0.02395472414771698,-0.29999999999999993,0.9423345744216576,12.33401973789325,9.846292988623357
2000,13.64,12.468649287135268,5.293162740785084,-0.31456398875988784,-0.04245948433467682,-0.3999999999999999,0.9476158457556842,14.28417429330584,8.056675211978874
2000,13.84,12.649780331468998,5.235752254307149,-0.32557775916437903,-0.06789849907664139,-0.3999999999999999,0.9523829590621723,15.136280837373732,7.350644311486859
2000,14.04,12.831278643679195,5.176535097165422,-0.3411674674118741,-0.08203816316810532,0.20000000000000018,0.9566525886183396,12.743094965869314,9.87566681627126
2000,14.24,13.012852853682961,5.114991888846997,-0.35632996909284703,-0.06681887449116729,0.20000000000000018,0.9604654807593935,10.476596455705169,12.260542794410588
2000,14.44,13.19430353907213,5.050876808632879,-0.3672215459733369,-0.041562650543591755,0.20000000000000018,0.9639195404919889,9.53634978975431,13.30834728591996
2000,14.64,13.375602975492676,4.984385356991153,-0.37288941896382477,-0.015466209420645551,0.20000000000000018,0.9671018339700804,9.210169775637064,13.73392922155166
2000,14.84,13.556865682724696,4.916035937559165,-0.37357642298105487,0.007954254534654374,0.20000000000000018,0.970051367031489,9.163206055467894,13.873424446823124
2000,15.04,13.738287828135714,4.846509565712252,-0.3699495092344818,0.027617632899371056,0.20000000000000018,0.9727712214843226,9.232103926175084,13.890288890950146
2000,15.24,13.920092924144344,4.7765293992838895,-0.3627738160620039,0.043504693250971456,0.20000000000000018,0.9752522364054838,9.335214392300454,13.865801275593519
2000,15.44,14.102495485575476,4.70679032608585,-0.3527624712648682,0.05607591132441773,0.20000000000000018,0.977488473802252,9.438251706286193,13.833944220025511
2000,15.64,14.285681338121949,4.6379254957594975,-0.3405206456740052,0.06591250643264455,0.20000000000000018,0.9794830170209662,9.529133820179315,13.806795023250425
2000,15.84,14.469797056752983,4.570488051622391,-0.32653898189761277,0.07356460563091846,0.20000000000000018,0.9812481846790864,9.605240541611305,13.787280208599316
2000,16.04,14.652546939945534,4.505739349055393,-0.3115570817440916,0.07456533417667476,0.0,0.9499104031622209,7.454728738786938,9.584781165026854
2000,16.24,14.826261550572173,4.446451406019917,-0.29734943657487545,0.06667273140788291,0.0,0.8832674252230299,5.889820968490073,6.448362433329801
2000,16.44,14.986917284010183,4.393777863254651,-0.28508196465076063,0.05591058464666555,0.0,0.8076808732357533,4.67736655979889,4.57609597666033
2000,16.64,15.133770017610663,4.347554669898828,-0.27497705129574934,0.04533413109031625,0.0,0.73287592925882,3.650443383073772,3.3075806921428046
2000,16.84,15.267154699959796,4.307186679845402,-0.2668659326742522,0.03605681100527027,0.0,0.6619012334038676,2.7764084090513452,2.3783746375424433
2000,17.04,15.387760314776585,4.2719814098680855,-0.2604536353320744,0.02834516164986409,0.0,0.5956709699894356,2.045235709867332,1.6699636519675976
2000,17.24,15.497430810045035,4.24100169785104,-0.2547944260878419,0.030098811106298914,0.20000000000000018,0.547728772846961,1.247211775489717,3.5562909327271344
2000,17.44,15.599750395910396,4.21297812260474,-0.24793823272929139,0.03899466983647698,0.20000000000000018,0.5148882721967756,0.7669350876146863,4.249467333717364
2000,17.64,15.696706634989685,4.187232603539883,-0.23917518557158818,0.0476945242182928,0.10000000000000009,0.4892226093112534,0.9456399660033078,3.9852121168968475
2000,17.84,15.789326141469425,4.1634568913549295,-0.22921152074630866,0.05135942609659607,0.10000000000000009,0.46762382292979787,1.1789746719436265,3.578865760826909
2000,18.04,15.878245397560745,4.141482473280874,-0.21879380066876034,0.052562524616035305,0.10000000000000009,0.44879072304433476,1.2367038171392457,3.336893265452344
2000,18.24,15.96392454929329,4.121181115837661,-0.2082563877145143,0.05270831954748595,0.10000000000000009,0.43211576310358796,1.220845278757608,3.1830880579924763
2000,18.44,16.049203121958122,4.101927355983725,-0.1971780502467893,0.05898443051598948,0.20000000000000018,0.4488231751015747,2.8344099245662897,6.611355738012317
2000,18.64,16.14096213168877,4.082363781498415,-0.18479415515938735,0.06373562832014185,0.10000000000000009,0.4912151260562393,4.503958115634209,7.361414817779018
2000,18.84,16.2420476349765,4.062123580607645,-0.17198817016110385,0.06388342318326537,0.10000000000000009,0.5396042870872123,5.484907328225191,7.730448375900611
2000,19.04,16.352804524245354,4.041384080811421,-0.15935546451161817,0.06230627513836071,0.10000000000000009,0.586431448454381,6.082490145353763,8.057032943858774
2000,19.24,16.472653194330707,4.020473342602438,-0.14710348278977547,0.05993312291714362,0.0,0.6292022729787407,6.693959251755892,8.200057814186511
2000,19.44,16.60074091658281,3.9997200257418086,-0.135745107644207,0.05306625950635767,0.0,0.6674395525391345,7.6130245383474024,7.960816696529848
2000,19.64,16.73619123361633,3.97937737860091,-0.12600807126508584,0.04426827277798641,0.0,0.7013972465651329,8.170861536016169,8.039679308714833
2000,19.84,16.87818801326245,3.9595835575619036,-0.1180276676417573,0.035435936757794426,-0.09999999999999998,0.7315364221125964,8.733878650874914,8.078669517451566
2000,20.04,17.02599920612742,3.940372892395092,-0.11213076553076969,0.023134222207800478,-0.09999999999999998,0.7583311278526526,9.591624078216107,7.789300207590531
2000,20.24,17.178974744179396,3.921675204268622,-0.1088405650095009,0.009898706509033938,-0.09999999999999998,0.7822099544596126,10.078097473496289,7.8370345781396775
2000,20.44,17.336536438728952,3.9033118215561835,-0.10808983304725378,-0.0018051765020109182,0.0,0.8035392971677321,10.20888008910288,8.205893427103945
2000,20.64,17.498170345677792,3.8850329607866687,-0.10907486450105378,-0.007063936527439861,0.0,0.8226269366656273,9.874743310865458,9.005213597210458
2000,20.84,17.663423505708028,3.866594490415707,-0.11064314256222861,-0.008204491674888424,0.0,0.8397342959253217,9.826103721127437,9.485228684288668
2000,21.04,17.8319015341958,3.847825036591017,-0.11224514384244391,-0.007663302092540545,0.0,0.8550888619701709,9.905996721104199,9.804079846968538
2000,21.24,18.003261915147096,3.828632299624632,-0.11367050694604101,-0.006554502921101574,0.0,0.8688894906640389,10.03886461526831,10.038879753743288
2000,21.44,18.173746767214716,3.8093784850547285,-0.1155655909512959,-0.015276038851233723,-0.3999999999999999,0.838318474978251,8.391169335508815,4.480238422428465
2000,21.64,18.33442127686185,3.7910144107062447,-0.12121148958723092,-0.04260698953620091,0.10000000000000009,0.7800664136370302,8.837651786964805,2.1616861769016045
2000,21.84,18.48715681465118,3.7730571516017646,-0.1308071213792574,-0.04935467121347274,0.10000000000000009,0.7645432406784306,8.219144257496952,6.825768464369298
2000,22.04,18.63968279188712,3.754185882100714,-0.13989598497116038,-0.04016901853223966,0.10000000000000009,0.774382653379034,7.938532514425972,8.908185228652155
2000,22.24,18.794921386051794,3.733806802511734,-0.146547679112408,-0.026118271070829854,0.10000000000000009,0.7917155523570014,7.9256621468709945,9.89102116447801
2000,22.44,18.953625795413796,3.711833938375934,-0.15032580085956443,-0.011882012641370667,0.10000000000000009,0.8103032151441886,8.067762276251534,10.396964672379967
2000,22.64,19.115820336994776,3.6884605276683806,-0.15140083459087267,0.0007698561541756186,0.10000000000000009,0.8280639061264197,8.28341214608644,10.692453039337828
2000,22.84,19.28130702974805,3.664015978354253,-0.15015162829797563,0.011344200892134686,0.10000000000000009,0.84439352395528,8.523538973562218,10.893772439979747
2000,23.04,19.449837386123008,3.638879223046681,-0.1469953704319955,0.019877677513275037,0.10000000000000009,0.8592003382288087,8.760419994265114,11.053467566631305
2000,23.24,19.621165817977197,3.6134273593978024,-0.14270633844982006,0.02174458741859376,-0.022392392695718,0.8725608792891384,9.787373252927157,10.388010461374328
2000,23.44,19.795058724690474,3.587975753079971,-0.1386162696768384,0.01881988630288941,-0.013059932452815027,0.8846013969713141,10.277540710305798,10.228876890936787
2000,23.64,19.971289508583258,3.5627134613238987,-0.13525683535004276,0.014731662771153908,-0.013059932452815027,0.8954564591647538,10.555533735931977,10.254371486272625
2000,23.84,20.149640228348698,3.537711846369069,-0.13271774052525265,0.010813529399319725,0.0,0.9052516339716731,10.695774802411496,10.392356188457898
2000,24.04,20.329905851914415,3.512964170967828,-0.13085332372479347,0.008000456478626572,0.0,0.9140983670251518,10.769672913765215,10.573396402179089
2000,24.24,20.511897753127972,3.488426591041374,-0.12946453728371646,0.005998812000795689,0.0,0.922094412928095,10.854769758932681,10.721733810484226
2000,24.44,20.695445184940887,3.464046444685337,-0.12841850474960545,0.004537902738314419,0.0,0.929326029574557,10.94187351619174,10.848215308529616
2000,24.64,20.880394807059055,3.4397752602168765,-0.12744280187701426,0.0062837711714761706,0.10000000000000009,0.93586976424841,10.460304314133912,11.525072881327597
2000,24.84,21.066611973693735,3.415594088811084,-0.12563317148014821,0.01210524011092304,0.10000000000000009,0.9417932545991125,10.208171312643412,11.955638978142234
2000,25.04,21.25398534015214,3.391564437035049,-0.12254294396263615,0.018764523313978505,0.10000000000000009,0.9471561845553071,10.155948105211047,12.17076703919373
2000,25.24,21.4424249739879,3.3678296720569505,-0.11815684209297767,0.024945809595543517,0.10000000000000009,0.9520111970856963,10.189739887698417,12.285566351707157
2000,25.44,21.63185617112782,3.344583004858455,-0.11253432579505585,0.03201853960712431,0.20000000000000018,0.9564049855021887,9.798448100395596,12.812248137083998
2000,25.64,21.82221502266504,3.3220492063610614,-0.1050719177318306,0.04331556827496778,0.28307479848805095,0.9603777391329855,9.201752444107678,13.53212110631599
2000,25.84,22.013449600233187,3.3005201710740666,-0.09490899571044109,0.05847034803212273,0.2758430661395824,0.963960305679629,8.762274742685959,14.083327133869266
2000,26.04,22.20551946546612,3.280394305178262,-0.0816904591825811,0.07343847849188208,0.2758430661395824,0.9671738969530569,8.63534952220487,14.311032827427251
2000,26.24,22.398387471464083,3.2621602352260353,-0.06565855726563662,0.08634024940724375,0.2540713139577262,0.9700357177756512,8.705546675212537,14.331054756880748
2000,26.44,22.592008275383066,3.246339727724501,-0.04738188976962695,0.09584833550361338,0.23382619316457026,0.9725656855758938,8.900281751652845,14.216452276133905
2000,26.64,22.786319991447357,3.233426389852304,-0.027549368405706168,0.10200468293624995,0.23382619316457026,0.9747915420645346,9.10934404544855,14.078165888108854
2000,26.84,22.98124164353943,3.223841007011312,-0.006510070140434765,0.10864043762488472,0.30000000000000004,0.9767469828224807,8.791888840284122,14.457998993427564
2000,27.04,23.17667538495034,3.217936926364919,0.015952242862701617,0.11591588784463765,0.2995504259458907,0.9784590908617872,8.67678534295216,14.627901375417627
2000,27.24,23.372508249634333,3.216040445491559,0.03981295247107606,0.12247903516396057,0.29571825094702975,0.9799485095313617,8.669025403414661,14.683490191049488
2000,27.44,23.568612057690274,3.2184585613846677,0.06486698340659705,0.1278541291804933,0.29571825094702975,0.9812360601670512,8.69363729026252,14.700345552530665
2000,27.64,23.764844191212465,3.2254680285722968,0.09088566675436961,0.13215668771478362,0.29571825094702975,0.9823442556486525,8.721267357476188,14.70849208470541
2000,27.84,23.96104969610017,3.2373065816667133,0.11767193561271466,0.13556218886701893,0.29571825094702975,0.9832959434681109,8.747190646202606,14.713350510763599
2000,28.04,24.157063968402266,3.2541704128972015,0.14506375321676568,0.13824090254661742,0.29571825094702975,0.9841129244019677,8.769877923458294,14.71712487954639
2000,28.24,24.352715439038942,3.2762157370719844,0.1729310225023196,0.14034073379589496,0.29571825094702975,0.9848150650263012,8.78913636742228,14.720630720349993
2000,28.44,24.54782794408883,3.303562461003297,0.2011706326707328,0.14198377087222022,0.29571825094702975,0.9854198768067978,8.805276273290003,14.724111997698103
2000,28.64,24.742222665146663,3.3362986362757665,0.22970143905903226,0.1432681872818781,0.29571825094702975,0.9859424379779049,8.818751012178552,14.72759621116264
2000,28.84,24.935692936210692,3.374477947326418,0.25844888445239717,0.14373607141274053,0.1384203743939935,0.9850741638406616,8.764849338980044,14.106208852739742
2000,29.04,25.126310872974106,3.417648547953475,0.2866628225349324,0.13796475379959647,0.20000000000000018,0.9673536465164843,8.214491852513477,12.348200475684413
2000,29.24,25.311325396968712,3.4649249721574065,0.3135869064217534,0.13133349795874813,0.20000000000000018,0.9420576638855834,7.664730075981712,11.526336823593489
2000,29.44,25.48999714097745,3.5157627170892654,0.3392296819126514,0.12525063604076397,0.20000000000000018,0.9159532356994798,7.218028920400431,10.977834990332061
2000,29.64,25.66271368711027,3.569888541249176,0.36303551864759687,0.10569427500159403,-0.6,0.8979989713812256,11.390879108209669,7.794377253809658
2000,29.84,25.832376672639498,3.6278696087840063,0.37910094038056025,0.057787923458360285,0.30000000000000004,0.8942743636497781,11.884564147952494,7.138525541464043
2000,30.04,25.999074743560055,3.688821652206706,0.3889812873704289,0.045911923709369196,0.30000000000000004,0.8795259923648744,7.996452469803769,9.54839852902442
2000,30.24,26.16152011998008,3.7512288811806815,0.3987723209151846,0.05374519024268691,0.30000000000000004,0.8606236690312943,6.132617695438568,10.520132204134168
2000,30.44,26.319427751672162,3.8143587326100903,0.41087486841733284,0.06701758699285716,0.20000000000000018,0.8378312511262743,4.888192774001496,9.832454643020833
2000,30.64,26.47072111949324,3.8770771944719913,0.42527402397880476,0.07630755687815725,0.20000000000000018,0.7986517620442882,3.851507117873837,8.323519989326241
2000,30.84,26.6134083184165,3.9384278908486077,0.4411971969846128,0.08252508156201972,0.20000000000000018,0.7547062382482252,3.1546136179280087,7.378912332525423
2000,31.04,26.747224683063397,3.998217957536246,0.45816213448939624,0.08687185922449397,0.20000000000000018,0.7115917887516413,2.613063277527949,6.702685200588151
2000,31.24,26.872522087709896,4.056508282228791,0.4758676928218656,0.09001548036336114,0.20000000000000018,0.6710823931704784,2.165564389346477,6.178503904837465
2000,31.44,26.989845299127687,4.113424288514263,0.494115496361031,0.09234530083070916,0.20000000000000018,0.6336652210530783,1.788396978534451,5.7552778865362075
2000,31.64,27.099786605441,4.169097797614302,0.512768611205197,0.09410124070837872,0.20000000000000018,0.5993847540223538,1.4692971101753027,5.406938350894448
2000,31.84,27.202935139563518,4.223649624376323,0.5299142131662817,0.06726199549128625,-0.8,0.5681351355153077,6.870928019705184,-0.5533847091139554
2000,32.04,27.299917918382643,4.277091266889682,0.5371299610351955,0.002315257308507521,-0.8,0.5398144942401789,10.007625981946244,-4.157248489699832
2000,32.24,27.391525505894172,4.3291238649814145,0.530356363345034,-0.06946038841300592,-0.8,0.5142842597833956,11.121106314406598,-5.6602543945513615
2000,32.44,27.47867662403964,4.379187016901416,0.5097462277833665,-0.13483754130588368,-0.8,0.49127246728285,11.378322573132701,-6.242446699853812
2000,32.64,27.56229061706997,4.42661482263193,0.4771861863778331,-0.18785182433816483,-0.7,0.47043041664373847,10.874691074065996,-6.011255719691473
2000,32.84,27.643182817117218,4.4707504448668365,0.43549164895177417,-0.22883039044552103,-1.0,0.45143395823609944,11.335454202322301,-6.701907241928403
2000,33.04,27.72199916140491,4.511030376185383,0.38543808656761863,-0.2706053228158717,-0.9,0.4340354733310287,11.910881384126357,-7.47236624071458
2000,33.24,27.79921667972851,4.546976868889396,0.32764584994755863,-0.30607522325402103,-0.9,0.4180387402153349,12.04065420144929,-7.768331777609848
2000,33.44,27.875155727833896,4.5781847062780825,0.26341747390444575,-0.33507340056156343,-0.9,0.40330489451369866,12.083356502365225,-7.953038765300273
2000,33.64,27.949990381823913,4.604333340021845,0.19397783622712594,-0.3583663014263467,-0.9,0.3897441270470265,12.098042203672565,-8.089132367836038
2000,33.84,28.02376856015419,4.625191821230014,0.12037002290078294,-0.3769342811824166,-0.9,0.3772976996987639,12.105764290236925,-8.200522990484803
2000,34.04,28.09535489043763,4.640526658846176,0.045423549831053116,-0.3654852047155719,0.0,0.35238579269080234,6.026824327099126,-4.427715876911584
2000,34.24,28.161708340357325,4.6503385413862395,-0.023502060554904947,-0.3214467149296394,-0.09999999999999998,0.31795658520128156,2.394166741517442,-1.9186192431310307
2000,34.44,28.221486986652682,4.655348151001657,-0.08295336002766072,-0.27382671729082675,-0.09999999999999998,0.28229895705907154,1.1697945218033858,-1.2773476639625096
2000,34.64,28.27450265151883,4.656587581528567,-0.13333284372572624,-0.23115609879794377,-0.09999999999999998,0.2486335008660986,0.5829559493353724,-1.0055245652935623
2000,34.84,28.32107848584267,4.655081238629317,-0.17582723648853488,-0.19527563820542101,-0.19999999999999996,0.2180426499692019,0.495334249874232,-1.087634218462139
2000,35.04,28.3617520636146,4.651708883186927,-0.21220884076167212,-0.17025145725582386,-0.19999999999999996,0.19072402420649973,0.9596044022858379,-1.6364805419113595
2000,35.24,28.397128838572417,4.647163119118115,-0.24446584850507944,-0.15396899257813174,-0.29999999999999993,0.1665232812571566,1.523375117076637,-2.2319978709351354
2000,35.44,28.42778990448247,4.641960553246028,-0.2747942806169013,-0.15135445212492055,-0.09999999999999998,0.14419861733548545,2.310199200506426,-3.509613512848
2000,35.64,28.452945790627613,4.636853670998931,-0.3047107431497718,-0.14995117052442275,-0.5,0.11093902698636832,2.0954292878938676,-4.825313231374908
2000,35.84,28.470832831820633,4.632854110890601,-0.33631246625017486,-0.16935917089830305,-0.8,0.07213351270146312,4.4929546206512,-7.843069247628653
2000,36.04,28.48111277077576,4.630575821475868,-0.3736250079932018,-0.2058642511236887,-1.0,0.033524014752385006,6.67031075869989,-10.198024279177218
2000,36.24,28.484195593723534,4.630404417930375,-0.4193816909919491,-0.25202514527755104,-1.0,0.005131276452987534,8.262940504489038,-11.74429519980145
2000,36.44,28.481007606726713,4.632549292337952,-0.4737384822819239,-0.2836150562317314,0.10000000000000009,0.030027733423843763,6.0845536061176215,-7.406442220242946
2000,36.64,28.477458478711164,4.634567350518436,-0.5286091637149938,-0.2579892863429584,0.30000000000000004,0.001987892582024259,4.256537082755077,1.8474706880696838
