seed,map_hash,outcome,time_s,cumulative_turn_deg,steering_tv_per_s,yaw_reversals,peak_yaw_deg_s,peak_yaw_accel_deg_s2,min_circle_clearance_m,compute_s
2071,5107ff5751e542bb,collision,25.48,193.5632945898546,0.26997552338104513,10,63.31854046205925,285.20954968881375,-0.2839161682128906,0.7515143519995036
2072,14ea6756ae1d155f,success,53.0,525.6931826270744,0.24844491137367375,13,44.35006425777453,275.00541023066813,-0.15433799743652343,1.9953962069994304
2073,b9d8466561f9e4d5,collision,39.32,266.32918364699213,0.19987321350750034,14,50.240014229121975,262.4447008787103,-0.32961196899414064,1.4618891190002614
2074,9f67a40194afec91,success,50.24,471.0064211209956,0.21376692664744273,15,41.87348298425345,247.57866123323922,-0.18399154663085937,1.5782308350026142
2075,d947157fc36b990b,success,46.32,362.5657518564049,0.17532852076400965,17,44.71031016757457,142.57233220137763,-0.0592999267578125,1.4161565139984305
2076,244c1102a66fd7f3,success,51.32,404.925147854185,0.17262699669515547,15,32.17794480655518,180.20859632590106,-0.1724833679199219,1.6228617470005702
2077,85e1c336f998d5f9,success,49.08,460.99454632008116,0.2674455764326218,13,53.99794384071736,285.2355185866939,-0.15892173767089843,1.6322116849987651
2078,10ec2c7aa076d88e,success,46.12,324.47448545652765,0.1843758632983709,15,48.98490018917339,225.12067497014976,-0.06984230041503907,1.5567779750017507
2079,c445cd93a157310c,success,47.52,352.4392240245917,0.1898099800026176,15,34.576755150690225,118.86436676431413,-0.07192543029785156,1.6402790100000857
2080,2e18dfd7fbf98af1,success,49.56,402.9769904121125,0.23398393256961095,14,38.9042883406759,253.90967869516058,-0.26575187683105467,1.8347382700012531
2081,321f802722680804,collision,47.96,528.4350400188288,0.3372110005427739,15,65.6128125297215,302.6132180727094,-0.3041571044921875,1.8958057070012728
2082,5649fb8636262e7a,success,46.76,350.6657653224113,0.19551073380254394,13,40.154791627425936,272.29384308519445,-0.1271916961669922,1.435167375999299
2083,40039e72736d1482,success,49.96,411.2884070326136,0.22887910713998674,11,53.658238046913304,221.1938318960682,-0.2513375091552734,1.754089643000043
