timestamp,state,speed_target_mps,speed_mps,yaw_rate_rads,mid_pwm,delta_pwm_cmd,delta_pwm_safe,left_pwm,right_pwm,speed_idx,repeat_idx,"note_rule:+Δ=좌회전,-Δ=우회전,PWM낮을수록전진(1100~1500)"
1755197831.261496703,SETTLE,0.700,0.872,-0.05473,1285,0,0,1285,1285,0,0
1755197831.311794846,SETTLE,0.700,0.872,-0.06079,1282,0,0,1282,1282,0,0
1755197831.361695416,SETTLE,0.700,0.872,-0.07004,1280,0,0,1280,1280,0,0
1755197831.412071769,SETTLE,0.700,0.927,-0.06219,1279,0,0,1279,1279,0,0
1755197831.461511277,SETTLE,0.700,0.927,-0.07589,1278,0,0,1278,1278,0,0
1755197831.511528681,SETTLE,0.700,0.927,-0.06842,1277,0,0,1277,1277,0,0
1755197831.561676199,SETTLE,0.700,0.927,-0.07610,1277,0,0,1277,1277,0,0
1755197831.611978022,SETTLE,0.700,0.987,-0.07430,1280,0,0,1280,1280,0,0
1755197831.661506588,SETTLE,0.700,0.987,-0.08098,1282,0,0,1282,1282,0,0
1755197831.712032094,SETTLE,0.700,0.987,-0.08264,1284,0,0,1284,1284,0,0
1755197831.761566740,SETTLE,0.700,0.987,-0.06891,1287,0,0,1287,1287,0,0
1755197831.812088086,SETTLE,0.700,1.043,-0.05760,1290,0,0,1290,1290,0,0
1755197831.861626604,SETTLE,0.700,1.043,-0.06222,1292,0,0,1292,1292,0,0
1755197831.911593895,SETTLE,0.700,1.043,-0.05405,1294,0,0,1294,1294,0,0
1755197831.962005128,SETTLE,0.700,1.043,-0.06702,1297,0,0,1297,1297,0,0
1755197832.011608862,SETTLE,0.700,1.084,-0.05191,1300,0,0,1300,1300,0,0
1755197832.061627578,SETTLE,0.700,1.084,-0.05821,1302,0,0,1302,1302,0,0
1755197832.111499508,SETTLE,0.700,1.084,-0.04985,1304,0,0,1304,1304,0,0
1755197832.161702962,SETTLE,0.700,1.084,-0.04787,1307,0,0,1307,1307,0,0
1755197832.212043442,SETTLE,0.700,1.112,-0.03611,1310,0,0,1310,1310,0,0
1755197832.261745546,SETTLE,0.700,1.112,-0.03323,1312,0,0,1312,1312,0,0
1755197832.311521603,SETTLE,0.700,1.112,-0.02704,1314,0,0,1314,1314,0,0
1755197832.361599135,SETTLE,0.700,1.112,-0.02407,1317,0,0,1317,1317,0,0
1755197832.411757917,SETTLE,0.700,1.120,-0.01553,1320,0,0,1320,1320,0,0
1755197832.461542902,SETTLE,0.700,1.120,-0.02812,1322,0,0,1322,1322,0,0
1755197832.512147993,SETTLE,0.700,1.120,-0.02311,1324,0,0,1324,1324,0,0
1755197832.561793360,SETTLE,0.700,1.120,-0.01813,1327,0,0,1327,1327,0,0
1755197832.611572553,SETTLE,0.700,1.123,-0.00672,1330,0,0,1330,1330,0,0
1755197832.661711078,SETTLE,0.700,1.123,0.00147,1332,0,0,1332,1332,0,0
1755197832.711554688,SETTLE,0.700,1.123,-0.00129,1334,0,0,1334,1334,0,0
1755197832.761667293,SETTLE,0.700,1.123,-0.00372,1337,0,0,1337,1337,0,0
1755197832.811543383,SETTLE,0.700,1.114,-0.00792,1340,0,0,1340,1340,0,0
1755197832.861376337,SETTLE,0.700,1.114,-0.00627,1342,0,0,1342,1342,0,0
1755197832.911683728,SETTLE,0.700,1.114,-0.00424,1344,0,0,1344,1344,0,0
1755197832.961580202,SETTLE,0.700,1.114,0.01162,1347,0,0,1347,1347,0,0
1755197833.011583270,SETTLE,0.700,1.094,-0.00021,1350,0,0,1350,1350,0,0
1755197833.061423488,SETTLE,0.700,1.094,0.01564,1352,0,0,1352,1352,0,0
1755197833.111406267,SETTLE,0.700,1.094,0.01138,1354,0,0,1354,1354,0,0
1755197833.161766459,SETTLE,0.700,1.094,0.01049,1357,0,0,1357,1357,0,0
1755197833.211951865,SETTLE,0.700,1.067,-0.00044,1360,0,0,1360,1360,0,0
